cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1133046.9702563433,53.19939214929285,49.36853677655917,56.56123594330895,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1172895.2211172008,55.37144487571758,50.42837442166437,65.20262916957151,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1214144.8994019458,56.94432199112964,52.615702813966806,62.83946162012984,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1256845.2920625017,51.59794537013975,48.86495454081588,63.532713127885444,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1301047.4194289104,57.911214253217864,43.60486073457093,62.59141990040978,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1346804.0961706918,52.683376586102625,47.462225871021424,62.265157290589066,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1394169.9944021641,49.922312765469165,46.58857133296325,56.79226004290886,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1443201.7090071188,47.74282645175114,44.02495643343174,58.51064579603962,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1493957.8252609074,47.43218888844653,42.82460229271065,62.00195602634169,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1546498.9888307364,47.40980308754158,44.68871977878024,61.45209708859599,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1600887.978237807,47.135322353741444,39.5740175473808,58.32644029189862,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1657189.7798679038,50.55262361286738,42.07054242307524,58.93830784067427,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1715471.6656199845,51.35902348790006,44.9062674607525,67.5338510199422,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1775803.2732856902,49.77474447369899,49.2640850314196,70.99271018038992,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1838256.6897556237,53.381939482723595,49.17017086816503,73.69859640074354,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1902906.5371520324,53.380787845180684,46.80159381256785,65.87705721248437,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,1969830.0619905833,54.35788747709785,48.90819082627303,61.082880607537426,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2039107.2274779992,47.92655202652445,44.5822775652035,61.91348099409182,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2110820.8090555947,50.617937162857466,47.99083047095586,65.01436248701573,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2185056.493303125,56.57127183366194,45.78160779470809,59.47590320030527,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2261902.9803208555,53.412697228461646,49.204825188786295,69.27651009552588,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2341452.0897124633,53.39735468642704,46.32623135702912,66.45612492460506,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2423798.8702951134,52.82878597319744,45.18386207920785,63.27685419966755,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2509041.713668091,48.949550505379975,46.81039134712953,57.452888064717456,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2597282.4717753883,52.56496232896048,44.44641307043122,70.99471934749855,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2688626.57860302,53.3044934481894,45.48642424867231,63.44675197939707,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2783183.1761561614,55.384313156183495,50.667155654791095,71.71329580517516,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2881065.2448669556,63.06989030075552,47.256594927069145,68.77291529143892,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,2982389.738588502,51.57008143127726,47.86165666495796,60.725174399594216,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3087277.7243365548,55.59508522085255,49.35198968192093,64.24078046024665,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3195854.526945777,52.434442847782684,49.214053235682385,57.28386128446736,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3308249.878813432,55.03200812450057,51.01164867449738,64.42852341305672,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3424598.0749094277,56.10524943986328,53.92836526855836,60.849752291608674,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3545038.1332379244,54.38606560127208,52.55133588992695,59.10825064329647,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3669713.9609422344,59.70247208235343,51.64570506316911,64.47831385394835,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3798774.5262514846,60.73584340582329,57.327661170664946,68.46783631017753,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,3932374.036474487,59.29457871790083,48.905290545176506,64.41416866996978,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4070672.1222534957,59.67583160663956,48.54385772664609,68.4799468463062,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4213834.028298006,55.110337361025124,49.42386335420109,65.6916412404278,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4362030.81082649,60.368797596074764,49.91087788098816,72.69949435736326,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4515439.541951978,58.92,50.913818472153025,69.4630243614823,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4674243.521255703,57.37594395511406,54.92108737447496,67.04945699598784,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,4838632.494801605,62.22760706701595,53.95335681731531,63.87451619335125,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5008802.88185337,60.084081430884446,55.298941091585554,66.82339932297695,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5184958.009564909,58.02803422438963,52.896231780313876,64.30262380610216,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5367308.355924687,62.21999197352019,61.96999832520357,71.55971242508616,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5556071.801244248,61.88764367674497,59.49653151094176,74.09171955831886,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5751473.888491181,69.51587089636652,56.41,73.0131139618197,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,5953748.092778078,68.13085426632573,60.8343944757726,71.79494242513283,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,6163136.1003288,69.95270551301084,57.307439441285325,75.95012082000149,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,6379888.097256131,70.81445771173416,59.81756644321608,80.02601466528861,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,6604263.068495079,74.9396095502403,59.169195516344494,77.88514407423774,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,6836529.107249822,70.34706878978662,66.2209238992014,75.35005269896503,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,7076963.7353231795,74.49561595023808,62.14469545288924,78.47904019156637,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,7325854.234712242,74.88411841017422,66.05933239547306,83.2297330052233,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,7583497.990865462,74.55851467220585,70.68958538721206,82.71581048003753,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,7850202.848012263,79.52760523113153,65.81846392692782,81.76449656893782,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,8126287.476988782,79.72589745097298,74.3243163542228,81.22714118626986,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,8412081.756000226,80.63594063522605,72.52720802163275,84.66342343923618,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,8707927.164773775,79.74330026678183,72.95039594709596,86.96897618034906,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,9014177.192574032,85.04503394366373,82.85962179502606,91.52078171613103,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,9331197.760567449,86.25272542219648,74.23068005280949,96.62779244153057,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,9659367.659041507,79.24789631937313,74.6217714437512,87.11866241709761,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,64,9999079.0,88.3873402909551,80.01309593023255,95.65,median-range,5,9999079
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,25915.0,15.577971548238013,7.464637421665175,20.0,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,26702.22411875325,15.165827205303216,7.867361104362834,19.866752857353884,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,27513.36187104486,14.741163087444018,8.282318389075257,19.72945804484684,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,28349.13968516309,14.182837601316292,8.626507952712975,19.587992605761155,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,29210.306056224832,13.45476322605273,8.71299649053177,19.442229848303178,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,30097.632216503593,12.70457201851235,8.802112304559968,19.292039232142248,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,31011.9128261195,12.007517508756138,8.893935203989104,19.13728625150313,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,31953.966684710827,12.095042546137163,8.988547422387349,18.977832314707037,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,32924.63746472409,12.185226345641334,9.055373071201444,18.81353462005347,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,33924.79446697905,12.278149672912834,8.97687166312649,18.64424602793178,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,34955.33339918637,12.373895747026815,8.89598560516565,18.46981492904767,median-range,5,9995389
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n8__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,8,36017.17717811364,12.472550315017642,8.812642458426204,18.29008510864698,median-range,5,9995389
